,obj_id,frame_0,frame_-1,A,B,M,C,pred_diff,pred_err,pred_err_s,pred_err_lbs
175,522.0,2962.0,3257.0,31.383272188757235,16.12982277806893,3.200317404926856,-30.693688716275787,21.745986389410312,122.19355072022238,106.55604100367604,5.13652974139319
176,523.0,2962.0,3233.0,145.75818742315732,37.28731608360192,3.2329999999999997,-27.636808574930168,72.87313531902547,153.94298448419536,167.52723336445422,32.32440671490677
177,524.0,2962.0,3257.0,12.617098435861786,48.847767448533894,3.11676201400147,-29.58475705746721,12.597179529521682,165.53324833723798,151.48273170038868,15.452220121226313
178,526.0,2962.0,3160.0,16.186583002246064,14278.254093134898,3.1339183832798376,-35.3985385553769,16.186583002246064,230.04557452781728,191.9868264167441,9.53095752664591
179,527.0,2962.0,3255.0,105.69326974667274,46.228379230908615,3.2012913809767887,-18.206728355172235,97.54600420955832,171.0219427698304,185.01608164889535,28.473056051262642
180,528.0,2962.0,3441.0,82.15385723918587,78.95618012498224,3.355650932413682,-25.91834950055083,82.05670012535013,180.4527940618831,181.0550190853975,35.68140225712634
181,535.0,3016.0,3257.0,61.450732371839486,19.935659203115925,3.256999999998622,-28.644596499358187,30.226000983381688,113.21234001432498,100.69735507427988,7.01061072244949
182,536.0,3014.0,3257.0,24.462814757340137,27.570967075041267,3.2094580074890446,-27.64513419022205,19.156769114406426,129.77296319295456,119.13169051587077,1.829849076061769
183,541.0,3016.0,3233.0,69.54447116363397,136.56938815428452,3.1921207589061784,-17.951422162568917,69.28383797665062,98.67445223385981,113.10922891204599,20.559502667786948
184,542.0,3016.0,3257.0,142.8349532890345,52.558935917095965,3.2569999999999997,-20.67566266076747,71.41702608344355,94.91822090177499,108.4850081072879,18.048107332575597
185,543.0,3040.0,3133.0,20.172134778942343,219.85107215059313,3.114461972909797,-18.15925450565365,19.835291548114203,52.853201772307095,38.523465094618764,2.897706761372495
186,545.0,3014.0,3152.0,133.3133441413991,101.45074610543162,3.151999999901502,-13.608193272089592,66.65656157245344,49.59032076745197,69.82126653038529,36.35379526870174
187,546.0,3018.0,3257.0,85.64193210098081,50.1479868092292,3.241419359769273,-24.446609808205782,58.74648901587308,133.14272301609702,122.56685734616721,31.528023046549713
188,548.0,3089.0,3471.0,77.88257797899782,61.4225661898406,3.440232758155427,-19.382601047743425,67.65917035350262,83.96296243449962,97.79891680404499,21.239094127447697
189,553.0,3089.0,3640.0,119.44873502041992,49.6966791549798,3.5874235139413733,-18.507747284717404,111.28868094362008,220.2431586780869,253.24238713265368,42.49419559035025
190,554.0,3033.0,3248.0,203.84834103335487,87.46130667145559,3.247999999999979,-14.684086939245445,101.9241691276032,78.79757909930535,109.45951839569173,39.522678421184374
191,557.0,3134.0,3416.0,101.87061947038292,43.22261716963741,3.4159999999999995,-20.51053156911642,50.93479149905538,89.18979895020574,86.79893857968611,37.833187177014885
192,558.0,3135.0,3399.0,3.4032086023871486e-06,0.0010962670927838186,3.389855439960801,2.174345991805765,2.462341441855642e-10,53.27670585002718,30.491212097370315,170.71468393633953
193,560.0,3134.0,3303.0,38.830419602025025,339.2421723321717,3.253534817537943,-17.125746169242202,38.83041760024159,71.68489054562482,74.83422962717927,9.235078985618413
